name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,score
Ronald Chapman,197 Anthony Road Suite 124,Alexistown,40134,(225)697-1443x534,Diplomatic Services operational officer,11,85.29,0,1,Surburban,0,Phone,Discount,0,1.3533880256325905
Misty Porter,8850 Choi Loop Apt. 174,Lake Courtney,24345,(314)606-9287x352,"Psychologist, forensic",9,29.99,0,1,Surburban,1,Phone,No Offer,0,1.406092133629551
Brandon Williams,4553 Laura Drives,Teresashire,33880,(711)533-6369x411,Animal technologist,4,307.66,1,0,Urban,1,Web,Discount,1,1.8435201602728337
Shelley Rivera,82861 Hatfield Way Apt. 473,New Lindseyside,27671,088-742-7605,Land,11,123.25,1,0,Surburban,0,Web,Discount,0,0.5962838789375378
Melinda Meadows,095 Steven Forest,Zhangtown,57775,(499)660-4498,Logistics and distribution manager,2,322.83,1,0,Surburban,0,Multichannel,No Offer,1,1.8260500373930357
Jonathan Collins,492 Sullivan Route,Woodburgh,48768,001-562-887-1910x775,Arts administrator,3,261.43,0,1,Urban,1,Web,Discount,0,1.4738115017328481
Megan Manning,704 Mason Lock,West Ashleytown,61279,(711)113-7510x2985,Chief of Staff,7,513.78,1,0,Urban,1,Phone,No Offer,0,0.9794190881097333
Chase Pena,2632 Craig Stream Apt. 340,Jamesside,51334,(097)044-9228x7708,Retail banker,5,746.6,1,0,Surburban,1,Multichannel,Buy One Get One,1,2.3151854096777713
Edward Vargas,4943 Patricia Fork,Kaylaburgh,85011,206-853-0005,"Therapist, occupational",8,56.17,1,0,Urban,0,Phone,No Offer,0,0.48316552094202925
James Ruiz,91176 Ashley Courts Apt. 870,Nicholasburgh,79685,3558589146,"Pilot, airline",1,1486.31,1,1,Surburban,1,Phone,Buy One Get One,1,1.6469875702740968
Ronald Mcbride,873 Katherine Points Apt. 896,Ellisfort,68517,001-437-835-6151x62986,"Scientist, biomedical",1,143.84,0,1,Rural,1,Phone,Discount,0,-0.010357827854698298
Leah Hooper,71004 Allen Summit,Baileyview,67731,+1-415-548-0635x040,Travel agency manager,10,82.14,0,1,Rural,0,Web,No Offer,1,2.102187918598754
Cody Ellis,72659 Vasquez Mountains Suite 516,East Nancyberg,77864,(349)368-6684x40283,Product/process development scientist,9,29.99,0,1,Surburban,1,Web,No Offer,0,0.9922482335562844
Brooke Hunter,050 Joseph Views Apt. 607,Charlenebury,71690,160-801-6772x392,Operational researcher,9,152.55,0,1,Rural,1,Phone,Discount,0,1.6578294679045098
Kristine Henry,02594 Ramirez Circles,Melanieside,09802,037.634.7988x919,Field seismologist,5,145.36,1,0,Rural,1,Web,No Offer,1,1.9390218269837627
Jonathan Calderon,60577 Wanda Hill Suite 188,Justinberg,30496,014.140.9257,Information systems manager,9,314.36,0,1,Urban,0,Phone,Discount,0,0.6868402883360185
Ryan Brown II,5320 Mcfarland Shore Apt. 897,Owensmouth,03114,050-588-5258x8203,Advertising copywriter,3,390.34,1,0,Urban,0,Web,No Offer,0,1.4860185640260437
Ryan Lowe,71131 Lauren Square,Port Adamport,35996,343-654-9330,"Investment banker, corporate",12,618.13,1,1,Urban,1,Phone,No Offer,0,1.282127633785576
Javier Johnson,73541 Leah Meadow Apt. 891,East Robert,59550,+1-682-999-0841x65915,Chartered accountant,6,29.99,0,1,Rural,1,Phone,No Offer,0,0.7882636165523385
Vanessa Hernandez,637 Parker Creek Apt. 378,Antonioton,11004,+1-192-228-4213x788,Customer service manager,6,29.99,0,1,Urban,0,Phone,Discount,0,0.9316286066234033
Daniel Jenkins,13499 Eileen Pine,Lewischester,15269,846.375.0066,Astronomer,6,54.41,0,1,Urban,1,Phone,Buy One Get One,0,0.14428902752376338
Christopher Miller,999 Curtis Forge,Lake Lawrenceberg,32591,583-762-7503x207,Administrator,9,718.97,0,1,Rural,1,Multichannel,Discount,0,0.901412536934007
Trevor Morales,179 Hurley Well Apt. 023,Lake Lauren,03073,675-736-0284x7966,"Engineer, civil (contracting)",6,154.16,1,0,Surburban,0,Web,No Offer,0,2.0704434038091146
Eric Holmes,48315 Yates Plains,North Bonniefort,53482,044-970-7238x3984,Charity officer,9,157.41,0,1,Urban,0,Web,No Offer,0,1.1152446818899169
Brandon Allen,5793 Sherry Spring Apt. 623,Leefurt,15847,378.404.4224x9843,Oncologist,6,56.14,0,1,Surburban,1,Web,Buy One Get One,0,0.630415766571446
Michael Wilkerson,7520 Mary Harbors,Davidland,69521,001-437-698-9358x2063,Archivist,7,77.94,1,0,Surburban,1,Web,No Offer,0,0.48984585553980087
Valerie Hughes,615 Bryan Throughway Suite 970,Natalieview,58970,(597)679-4551,Magazine journalist,1,335.08,0,1,Urban,0,Phone,Buy One Get One,0,1.5256811698474597
Amber Sanders,68309 Lang Springs Apt. 461,Tracyhaven,87828,(492)274-7651,Financial manager,5,29.99,0,1,Rural,1,Web,Discount,0,1.3697655604485814
Lori Kelley,327 Porter Via Apt. 030,New Richard,65849,+1-647-648-7030x792,Theatre stage manager,10,110.84,1,0,Surburban,0,Phone,Discount,0,1.1837247984963926
Kelly Jones,9351 Gonzalez Light Apt. 651,Port Desireeville,14496,001-932-347-2617x89229,Civil Service fast streamer,10,312.03,0,1,Rural,0,Web,Discount,0,0.8015924906325911
Christopher Myers,61040 Jordan Summit,South Clairechester,54192,+1-070-547-3645,Archaeologist,5,258.91,0,1,Urban,1,Web,Discount,1,2.370566820238651
Eric Ochoa,066 Johnson Brook,East Amber,34667,886-795-5178x3809,"Engineer, maintenance",2,101.67,1,0,Surburban,1,Web,Discount,0,0.6712010664932213
Andrew Bennett,7619 Kevin Pike Apt. 148,Hansonchester,76130,960-531-1365x69764,Building surveyor,2,741.29,1,1,Urban,1,Phone,No Offer,0,0.9999858131375176
Jacqueline Alvarado,498 Larson Port,East Zacharyborough,45174,3171303651,Petroleum engineer,1,114.68,1,0,Rural,0,Web,Discount,0,1.558976910396641
Michael Carr,415 Miranda Turnpike Suite 822,Bradleyview,68806,(423)482-6684x96382,"Engineer, maintenance (IT)",3,82.25,1,0,Surburban,0,Phone,Buy One Get One,0,1.182617001523743
Cheryl Singh,508 Jeffrey Views Suite 606,North Adam,67284,599-089-4423x53521,Press photographer,7,29.99,0,1,Urban,0,Web,No Offer,0,1.3886383227775192
Jennifer Singleton MD,8342 Savage Fork,Robertshaven,18781,454-858-9027x380,Multimedia programmer,8,37.74,0,1,Surburban,1,Phone,Discount,0,0.9796431823048488
Kevin Gonzalez,464 Mclaughlin Vista,Flynnton,23883,+1-876-534-1957x889,"Research officer, trade union",5,153.22,0,1,Urban,0,Phone,No Offer,0,1.7023525613333672
Jennifer Cohen,970 Riddle Mill Suite 136,Stewartstad,40734,171.292.7357x002,Sport and exercise psychologist,5,582.36,0,1,Surburban,1,Multichannel,No Offer,0,0.6002567868814788
Gabriela Meyer,627 Thornton Ridges Apt. 494,Tylerhaven,14006,712.593.3433x3624,"Production assistant, television",7,29.99,1,0,Urban,1,Phone,Discount,0,1.2254697738745004
Juan White,14166 Steven Mountains,East Nicole,16025,+1-699-867-8184x76789,Heritage manager,7,46.51,1,0,Rural,1,Web,Buy One Get One,0,0.5976308758308736
Kristin Moss,45080 Michelle Wells,Byrdmouth,80183,+1-851-480-8137x211,Community pharmacist,2,964.89,1,0,Surburban,1,Phone,No Offer,0,0.4332270507834487
Zachary Evans,65811 Nichols Cove Suite 844,North Craighaven,76392,001-743-079-9520x151,"Solicitor, Scotland",5,207.31,1,0,Urban,0,Phone,Buy One Get One,0,0.5858617821141683
Madison Lewis,07392 Nancy Meadow,Port Leslieshire,54916,001-400-547-1976x151,Web designer,3,187.74,0,1,Urban,0,Phone,No Offer,0,1.1590564286347664
Aaron Roberts,18216 Meadows Courts Apt. 293,South Kathleenmouth,79072,001-533-825-3031x16419,"Therapist, music",4,99.39,1,0,Surburban,0,Phone,Discount,0,1.6041037757471184
John Garcia,1669 Castillo Center Suite 740,Brandonberg,18954,134.157.9652x2317,Politician's assistant,3,29.99,1,0,Surburban,0,Phone,Buy One Get One,0,0.23613595851954683
Eugene Ross,6474 Karen Brooks Apt. 840,East Rebecca,91353,(172)242-4569x3595,Scientific laboratory technician,2,198.17,0,1,Urban,0,Phone,Buy One Get One,0,1.2553454258561176
Daniel Fowler,947 Fleming Greens Apt. 393,West Maryton,06703,(090)092-5306,"Engineer, maintenance",7,213.26,1,1,Urban,1,Phone,Discount,0,1.0203722733097014
Tyler Black,7587 Mendoza Shores,Hendersonborough,23459,228-820-5601x577,"Presenter, broadcasting",12,159.93,1,0,Urban,0,Phone,Discount,0,0.35062955750747615
Henry May,98197 Kelly Island Apt. 177,Jonesmouth,05786,190.886.6300x30977,Holiday representative,3,70.91,0,1,Urban,1,Web,Discount,0,1.4269185441673078
Christian Jones,271 Larry Light Suite 103,Cathyhaven,20287,(513)559-9136x846,Phytotherapist,4,173.48,0,1,Urban,1,Phone,No Offer,0,0.8470062357457546
Jack Schmidt,478 Christopher Square,Margaretstad,87085,435-717-1335,Learning disability nurse,8,287.06,0,1,Urban,0,Phone,Buy One Get One,1,1.8082880747288292
Marisa Summers,800 Bailey Cliffs Apt. 749,North Debraton,24893,558.702.0862x449,Animal nutritionist,9,173.88,0,1,Surburban,0,Phone,Discount,1,2.060317417298962
Aaron Evans,20609 Michael Hill Apt. 811,Jeffreybury,68913,299-578-8784x28892,"Editor, magazine features",9,428.99,1,0,Urban,0,Multichannel,Discount,0,0.46306480535414585
Jesse Mathis,44792 Mcclain Ville,North Stephenshire,48390,001-249-136-5194x6360,Call centre manager,8,492.53,1,1,Rural,1,Phone,Discount,0,1.0251303627275712
Gary Byrd,9022 Guzman Divide Apt. 710,Port Angelica,12771,+1-368-852-7529x587,"Lecturer, higher education",2,784.22,1,0,Rural,1,Multichannel,No Offer,0,1.3295337127226
Rebecca Zimmerman,0710 Christopher Plain Suite 852,Port Josephburgh,56650,001-681-440-5041x4000,"Administrator, arts",1,81.12,0,1,Urban,0,Web,Discount,1,1.5420347159826469
Todd Wright,94630 Roberts Terrace Apt. 955,Gibsonchester,01085,(811)785-7649,Clinical embryologist,2,29.99,0,1,Urban,1,Web,No Offer,0,1.0600600994492113
Brittany Meyer,66901 Hardin Mountains Suite 740,West Andreaton,29914,001-507-793-1043,Production engineer,11,59.11,1,0,Surburban,1,Web,Buy One Get One,0,0.6834119233930822
Jennifer Ruiz,493 Lauren Pines,Gallegosside,42574,232-608-0967x9676,"Producer, television/film/video",1,156.33,0,1,Surburban,1,Phone,No Offer,0,0.7024085557987704
Stephen Scott,0495 Anthony Turnpike Suite 034,New Pamelaborough,61780,531-001-4050,Homeopath,2,64.26,1,0,Urban,0,Phone,No Offer,0,1.136065771881154
Deborah Wright,45520 Samantha Course,North Troy,27675,5713396320,Rural practice surveyor,2,836.65,1,1,Surburban,1,Phone,Buy One Get One,0,1.6185027311869242
Rebecca Williams,7000 Miles Well,Carriestad,97823,001-999-462-7360,"Teacher, secondary school",3,39.37,0,1,Surburban,1,Phone,No Offer,0,0.957199430343449
Anne Vargas,2180 Carter Shoals Suite 540,North Shawnmouth,26119,(469)892-4260x732,"Engineer, site",10,56.6,1,0,Urban,0,Phone,Discount,0,1.2733294346403259
Norma Olson,7357 Pena Lights,Browningmouth,77305,+1-860-752-8548x73548,"Engineer, manufacturing systems",7,221.71,0,1,Rural,1,Web,Buy One Get One,0,0.31707979440440126
Cynthia Barrett,2449 Charles Mountains,Lake Brandy,14262,001-024-275-2928x86169,Customer service manager,6,29.99,1,0,Urban,1,Phone,Buy One Get One,0,1.1619140193961297
Heather Munoz,287 Barrera Underpass,New Nicole,80773,+1-177-696-5096x993,Retail banker,5,320.43,1,1,Surburban,0,Web,Buy One Get One,0,0.17145633094288026
Julie Hanson,3999 Marissa Spurs Apt. 648,Christopherton,98419,280-334-7308,Fish farm manager,4,222.32,1,1,Surburban,1,Web,Buy One Get One,1,2.2878398289319963
Jeffrey Hodge,5389 Michael Pike,Pettyside,95521,704-927-9948x9748,Sports therapist,1,249.24,0,1,Urban,1,Multichannel,Discount,0,0.5464150390811107
Stephen Mooney,627 Brian Path,Port Anitamouth,38260,(430)798-4842,Magazine features editor,10,398.03,1,0,Surburban,0,Web,Buy One Get One,0,1.729523526513231
Robert Rubio,618 Joanne Stream Apt. 896,Leeland,87645,201-526-1643x432,Medical technical officer,2,122.01,0,1,Urban,1,Web,Discount,0,1.1385025819163734
Thomas Young,9394 Ray Loop Apt. 331,Leonardton,47366,(402)700-3546,Biomedical engineer,3,105.08,1,0,Rural,0,Phone,No Offer,0,0.26168447526293126
Lindsay Lewis,050 Jimmy Mills Suite 798,East Amy,13716,6970939027,Broadcast presenter,2,61.34,1,0,Rural,1,Web,No Offer,0,1.4338556929555222
Melissa Fitzgerald,98158 Christian Overpass,South Cheryl,63616,601-348-7450x49734,Armed forces operational officer,11,87.52,0,1,Surburban,0,Phone,Buy One Get One,0,1.0741728034938878
Kathryn Hall,57672 Melanie Route Apt. 696,Moralestown,10808,367.875.1684,Field trials officer,6,343.82,1,0,Urban,0,Web,No Offer,1,2.5398975364240166
Paul Fischer,7610 Vincent Turnpike Apt. 267,Lake Cherylstad,92359,212-830-8461x797,"Geologist, engineering",1,767.3,1,1,Surburban,1,Phone,No Offer,1,2.1428827763679443
Amber Huffman,2481 Kirk Isle,Port Donna,76682,+1-517-517-9280x5346,"Teacher, special educational needs",1,283.63,0,1,Surburban,1,Phone,Discount,0,1.0742859640716258
Alexa Gray,603 Roger Village,South Darren,97746,057.734.1680,Clinical molecular geneticist,9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,1.402439075571706
Jessica Fox,6671 Jonathan Vista,North Henry,13785,(938)391-2551,"Sales professional, IT",4,116.37,1,0,Urban,0,Web,Discount,0,1.2929468085953828
Audrey Thomas,77332 Brennan Tunnel,Murilloton,85909,(077)898-5184x24897,Naval architect,10,175.21,0,1,Urban,0,Web,Buy One Get One,0,0.7507286827205337
Yolanda Watts,87778 Moore Grove,Lozanoport,20447,4447706084,Aid worker,11,82.57,1,0,Surburban,0,Phone,Discount,1,2.5240277962137028
Javier Steele,335 Christine Valley Suite 559,South Gregory,30899,327.948.2698,Insurance claims handler,2,725.51,1,0,Surburban,1,Multichannel,Buy One Get One,0,0.980839065894229
Mary Marks,366 Kelly Springs,Edwardsberg,64842,0733367277,"Scientist, clinical (histocompatibility and immunogenetics)",10,363.14,0,1,Rural,0,Web,Buy One Get One,0,1.2284829055830773
Gregory Boyer,68809 Miller Fields,Robertside,49590,747.076.9065x912,Theatre manager,6,835.28,1,1,Surburban,1,Phone,No Offer,0,1.8033539688520999
Andrea Taylor,7194 Alexander Vista Apt. 178,Parkerton,30925,(989)553-1693,IT technical support officer,10,167.85,0,1,Surburban,0,Web,Discount,0,1.5412587461074274
Ronald Hicks,173 Kyle Vista Apt. 365,Lindsayborough,12808,657-188-9561x80681,Personnel officer,9,254.75,1,0,Rural,1,Web,No Offer,0,1.4449426574214688
Shelia Rice,498 Raymond Junctions,East Monique,97689,985.408.4173x65504,Scientific laboratory technician,7,116.33,0,1,Rural,0,Web,No Offer,0,1.224789744333267
Peter Bowman,68928 Solomon Spring Apt. 376,Barnesmouth,81134,589.835.5524x1087,Tourist information centre manager,7,662.26,1,0,Urban,1,Multichannel,Discount,0,1.427184308387549
Carolyn Cruz,52254 Antonio Spring Suite 423,Hornland,46672,214-930-9974x6991,Community arts worker,10,72.77,1,0,Urban,0,Phone,No Offer,0,0.8246646000328417
Crystal Hudson,5034 Wagner Loop Suite 690,New Michael,53610,(655)065-2927x45135,Product/process development scientist,6,109.99,1,0,Urban,1,Web,Discount,0,1.2857822809990462
Megan Marsh,1728 Barry Cape Apt. 251,Blairfurt,45790,+1-122-650-8963x538,Paramedic,12,640.99,1,1,Urban,1,Web,Buy One Get One,0,1.4949053865757453
Andrew Navarro,90538 John Gardens Apt. 855,Robinton,44193,373-827-5765,Television/film/video producer,3,816.52,1,1,Urban,1,Phone,Discount,0,0.7798832219107463
Juan Mckee,59715 Tara Shore,Lewisport,97604,001-992-055-7562x040,Product manager,3,290.52,1,0,Surburban,0,Web,No Offer,0,0.5534165632670192
Donald Mata,51998 Evans Tunnel Suite 724,Kevinport,15285,139.478.6096x5776,Seismic interpreter,7,96.76,1,0,Urban,1,Web,Discount,0,1.3432919576698295
Jessica Fischer,596 Shields Brook,Anthonyport,83458,001-618-014-6786,Research scientist (maths),9,72.97,1,0,Urban,1,Web,Discount,0,0.8024553413794898
Sara Evans,737 Gordon Junctions Suite 529,Chambersmouth,15273,001-595-935-3237x6106,Estate manager/land agent,3,257.56,1,1,Surburban,0,Web,Buy One Get One,0,0.07910317993652882
Henry Rodriguez,2694 Mckee Mountain Suite 878,Millerville,11690,1665746744,Professor Emeritus,2,370.87,0,1,Urban,0,Multichannel,Buy One Get One,0,1.3749237172465418
Courtney Martin,26416 David Cove,Acostaborough,25275,+1-238-832-1930x7508,Structural engineer,7,29.99,1,0,Urban,0,Web,Discount,0,0.6127229794241444
April Weiss,07661 Carpenter Path Suite 418,Loriside,91204,+1-417-252-7321x777,Armed forces training and education officer,9,115.84,0,1,Surburban,1,Web,No Offer,0,1.674799873802355
Alejandro Gates,2064 Jennifer Garden Apt. 424,Devinborough,19005,509-133-7611x35202,Microbiologist,1,29.99,1,0,Urban,0,Phone,No Offer,0,0.18670455789576135
Elizabeth Howard,3318 Jeffrey Divide Apt. 107,East Luke,80991,4475118239,"Solicitor, Scotland",11,133.15,1,0,Urban,1,Phone,Discount,0,1.2439193769913968
Mario Meyer,040 Craig Village,Perezbury,67452,+1-990-587-8784,Operational investment banker,8,235.47,1,0,Surburban,0,Phone,Buy One Get One,0,1.0004676655259455
Kim Robinson,9296 Joseph Motorway,East Joshua,96410,+1-136-712-0309x2928,Soil scientist,9,151.22,1,0,Urban,0,Phone,Discount,0,0.8408030485472677
Trevor Dunn,342 Heather Plain Suite 939,Karentown,95568,001-771-069-5489,Commercial horticulturist,9,57.53,1,0,Urban,0,Phone,No Offer,0,0.7859780507784276
Kim Barnes,18542 Robert Forges Apt. 245,Lake Jacobtown,00834,001-083-367-2358x8010,"Psychologist, occupational",6,85.61,0,1,Urban,0,Web,Buy One Get One,0,1.1905439479509923
Luis Rojas,05986 Beasley Shores,Camposchester,95252,(392)173-4028,Animal technologist,3,106.7,1,0,Urban,0,Phone,Discount,1,1.8418337186389462
Donna Caldwell,2588 Linda Shores Apt. 717,North John,41612,+1-397-504-7134x999,Actor,9,29.99,1,0,Urban,1,Phone,Buy One Get One,0,1.1868814180271554
William Jones,35580 Caroline Valleys Suite 718,Potterland,32155,(209)642-3069x3307,Corporate treasurer,9,44.29,1,0,Urban,1,Phone,No Offer,0,1.4387758407295785
Adam Lee,8874 Marc Village,Kevinburgh,15911,232-433-3799,Administrator,8,33.31,0,1,Surburban,0,Phone,Buy One Get One,1,1.4907705994139064
Katherine Davis,454 Velez Burg,South Caitlyn,00513,738.947.9403x6102,Nutritional therapist,12,130.84,0,1,Surburban,0,Web,Buy One Get One,1,1.8610172403083296
Jonathan Mcfarland,25085 Thomas Meadows Suite 587,Lake Yeseniaview,28086,+1-591-249-0574,Medical secretary,2,64.51,1,0,Urban,1,Phone,Buy One Get One,0,1.1035162638937572
Donna Ortiz,084 Salinas Road,Villanuevamouth,21296,044-012-9564x31612,Furniture conservator/restorer,9,166.68,1,0,Urban,0,Web,No Offer,0,0.9529439345008757
Holly Thomas,10743 Morris Courts,East Heatherchester,14787,134.317.9331,"Production designer, theatre/television/film",5,231.98,1,0,Surburban,1,Multichannel,Buy One Get One,0,0.7410459379612035
Hannah Santos,937 Watkins Loaf Suite 351,Port Whitneychester,68427,+1-692-236-5875x32532,"Engineer, communications",2,472.16,0,1,Surburban,0,Multichannel,Buy One Get One,0,1.0362879960338973
Samuel Simpson,0833 Gutierrez Common Suite 502,Millerview,76706,3317645569,Adult guidance worker,7,168.65,0,1,Rural,1,Phone,No Offer,0,1.2149239740862914
Stephanie Davila,90839 Cochran Extensions Apt. 812,Catherinemouth,82100,885.376.6825,"Pharmacist, community",3,29.99,0,1,Rural,0,Phone,No Offer,1,2.460813083734783
Donna Daniel,0584 Jill Rapid,Ashleychester,32759,(508)384-6524x799,"Administrator, local government",8,51.71,1,0,Rural,0,Web,Discount,1,2.392225019311264
Jason Ibarra,821 Curtis Lake,Davidmouth,27736,063-523-2238x65445,Web designer,9,61.26,0,1,Urban,0,Phone,Discount,0,1.0930074172358548
David Macias,4562 Bobby Ville,Lake Michelemouth,26000,529.887.6246,Ecologist,10,29.99,1,0,Urban,0,Web,Buy One Get One,0,1.328698395233638
Ronald Brady,2128 Farmer Parks,Franciscoberg,99625,2014525950,Market researcher,2,201.98,1,0,Urban,0,Phone,No Offer,0,0.7885259029529843
Anne Williams,567 Dale Camp,Millstown,16823,(003)655-2473,Radio broadcast assistant,3,85.79,0,1,Surburban,1,Web,No Offer,0,0.5701942642367003
Vanessa Miller,201 Flores Row,Ronaldtown,20121,(587)195-3472x958,Arts administrator,4,29.99,1,0,Surburban,0,Web,Buy One Get One,0,1.0161747345676448
Michael Scott,494 Jacqueline Loop Apt. 401,East Rebeccahaven,28414,001-679-947-0524,Lawyer,8,29.99,1,0,Urban,0,Phone,Discount,0,1.294386540471781
Aaron Williams,70266 Todd Curve,Wilsonton,79037,164-626-8174,Building surveyor,5,212.1,0,1,Surburban,0,Web,Buy One Get One,0,1.4904659007709726
Jennifer Madden,964 Richardson Gardens Apt. 811,Bautistaport,30417,712.072.1278x378,Petroleum engineer,1,204.6,0,1,Surburban,1,Multichannel,No Offer,0,0.8407309361126212
Michael Simpson,365 Brian Brooks,Saraborough,38908,001-259-691-8824x024,Careers adviser,8,216.61,1,1,Urban,1,Phone,Discount,0,1.7955115156410986
Wesley Graham,66270 Huff Viaduct Suite 595,Christophertown,89815,(494)763-0954,Actuary,8,668.22,1,1,Urban,1,Phone,Discount,1,2.2370617857806194
Amy Dixon,675 Maria Fields Apt. 603,Port Lisaburgh,11572,1905405079,Surgeon,4,133.51,1,0,Urban,1,Phone,Discount,0,0.7176367583773512
Veronica Black,1929 Hall Key Suite 278,East Chelsea,19760,223-445-4840,Software engineer,3,78.12,0,1,Rural,1,Web,Buy One Get One,0,0.761091069901942
Heather Acevedo,6004 Leslie Canyon,East Megan,54350,(804)857-3374x2060,Chartered accountant,11,51.84,1,0,Urban,0,Web,Discount,0,1.162036497431023
Mark Ross,81353 Brown Plains Suite 439,Kellerton,81041,578-642-6235x430,Orthoptist,12,32.73,1,0,Urban,1,Phone,No Offer,0,1.2196689023076215
Gabriel Thomas,0773 Melissa Ridges Suite 845,Jessicaport,35434,(317)960-5403,Marine scientist,6,29.99,0,1,Urban,1,Web,Discount,0,0.6737515343595231
Mrs. Darlene Blackwell DDS,7700 Brian Heights,West Teresa,83717,593.727.9959,"Librarian, public",9,110.91,0,1,Surburban,0,Web,Buy One Get One,0,1.0648184290655698
Robert Davidson,42524 Phillips Flats Suite 370,Davidmouth,44066,159-177-3361x123,"Psychologist, forensic",7,29.99,1,0,Urban,0,Phone,Buy One Get One,0,1.5622170519873007
Shane Russell,018 Cynthia Road Suite 565,Sarahbury,37925,001-265-844-4100x02455,Theatre manager,3,111.42,1,0,Surburban,1,Web,Discount,0,0.9487059895816409
James Rose,4682 Chen Expressway,East Brianport,12070,6399494417,Horticultural consultant,9,64.81,0,1,Surburban,0,Web,No Offer,0,1.3979896689129458
Christopher Jones,7856 Pittman Orchard Suite 285,Linmouth,62170,177-103-5355,"Surveyor, mining",8,72.08,1,0,Surburban,1,Web,Buy One Get One,0,1.5047675922707464
Kenneth Holland,4818 Antonio Row,Diazview,29474,893.894.6629x795,Company secretary,2,141.22,1,0,Rural,0,Phone,No Offer,1,2.123331657059193
Craig Arnold,28783 Christy Meadow Apt. 280,Whiteville,37360,001-876-378-2444x4416,Airline pilot,3,121.46,1,0,Urban,1,Phone,Buy One Get One,0,0.37680588010184224
Katherine Stephens,034 Kyle Green Suite 373,Joshuaberg,06502,001-166-871-8330x032,Records manager,5,29.99,1,0,Surburban,0,Phone,Buy One Get One,1,2.0136083951533785
William Russell,88687 Eric Forest,Port Peter,05118,(593)281-8894x271,"Sound technician, broadcasting/film/video",1,524.37,1,0,Urban,1,Phone,No Offer,0,0.84823201780231
Casey Leon,20588 Chapman Mills,Gutierrezborough,70459,+1-085-972-9019x541,Horticultural consultant,3,43.33,1,0,Surburban,1,Phone,No Offer,0,1.358791331674274
Tamara Mendez,14078 Johnson Islands,East Rebeccachester,09392,+1-984-168-0658,Nutritional therapist,2,675.96,0,1,Urban,1,Phone,No Offer,0,0.664304312937509
Donna Murray,372 Judith Villages,East Eddiehaven,27493,+1-679-966-8026,Careers information officer,9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.753439889116977
Brianna Macdonald,997 Lucas Mountain Suite 512,Hensleyberg,27149,+1-013-453-4925,"Merchandiser, retail",1,487.47,1,0,Urban,0,Phone,Discount,1,1.9949397825560333
Elizabeth Clay,4125 Jasmine Forest Suite 787,North Steven,50173,001-020-294-9438x7592,Forensic psychologist,7,370.47,1,1,Rural,1,Phone,Buy One Get One,0,1.4547197362771174
Steve Roberts,3736 Destiny Skyway,North Marissaside,98728,001-415-891-9395x585,Newspaper journalist,9,180.37,0,1,Surburban,0,Web,Discount,0,0.5558914952026632
Andrea Martinez,06636 Johnny Points Suite 997,Scottbury,43506,762-034-2201x588,"Conservation officer, historic buildings",2,516.56,0,1,Surburban,1,Phone,Discount,0,0.3260590797751616
Mark Smith,2883 Kelly Lakes,Meyerview,25356,(642)500-0764x06843,Food technologist,10,240.26,1,1,Rural,1,Web,No Offer,0,0.8964131453425124
Diana Fuller,92065 Medina Flats,West Karen,43796,+1-035-412-0984x4860,Hospital doctor,3,29.99,0,1,Surburban,1,Phone,No Offer,0,0.7190981123463525
Robert Riley,462 Hoffman Knolls,Adriennemouth,63684,(614)318-2063x0588,Automotive engineer,10,115.28,0,1,Surburban,0,Web,Buy One Get One,0,0.7475795264731429
Jacob Griffith,990 Gina Throughway Apt. 525,South Susanfort,02935,+1-605-811-5186,Advertising copywriter,11,29.99,1,0,Urban,1,Phone,Buy One Get One,0,1.289389718729972
Denise Holt,1631 Laurie Crossroad,New Eric,90060,+1-269-503-2932x2997,Microbiologist,6,169.94,1,0,Surburban,1,Web,No Offer,0,1.2397074908664525
Pamela Golden,873 Patricia Creek Apt. 468,Smithhaven,61383,+1-290-886-3212,Theme park manager,4,553.91,0,1,Rural,1,Phone,Discount,1,1.0629413217306494
Zachary Ayala,058 Nelson Village Apt. 655,New Chadport,41879,373.046.3971x08863,Television/film/video producer,4,85.84,1,0,Surburban,1,Web,Discount,0,1.2426915051328566
Troy Peters,887 Dawn Rue,South Annafurt,96751,053.251.4415x859,Fisheries officer,1,42.86,1,0,Urban,1,Web,Discount,0,0.8960346040563035
Adam Espinoza,676 Werner Summit,Port Rebeccaburgh,27684,315-722-0976x689,Government social research officer,2,103.33,1,0,Rural,1,Phone,No Offer,0,1.47467231144074
Annette Martinez,0373 Oneill Mill,Sarahborough,41088,631-801-0632x91980,TEFL teacher,2,185.06,0,1,Rural,0,Web,No Offer,1,1.816364634029216
Lori Bridges,6659 Emma Union,Sheliafurt,89673,(523)703-5171x466,Arts development officer,2,102.13,0,1,Urban,0,Web,No Offer,0,0.7048632643755979
Teresa Sanford,28247 Robinson Canyon,Brownland,15669,001-420-024-8134x2243,"Surveyor, minerals",1,304.38,1,0,Surburban,0,Web,Discount,0,1.282232687378551
Mr. Jeremy Peters,194 Keith Junction Suite 011,Luisfort,21425,046.031.7812x770,Contractor,10,399.28,1,0,Urban,0,Web,No Offer,0,1.385452824006111
